budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,release_year,genres_parsed,production_countries_parsed
65000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,11820,"[{""id"": 171452, ""name"": ""faculty""}, {""id"": 171453, ""name"": ""art history""}, {""id"": 171459, ""name"": ""rowing""}, {""id"": 171461, ""name"": ""school nurse""}, {""id"": 171468, ""name"": ""femininity""}, {""id"": 171469, ""name"": ""teacher hero""}, {""id"": 171473, ""name"": ""womens issues""}]",en,Mona Lisa Smile,"The story of Katherine Ann Watson, a feminist teacher who studied at UCLA graduate school and in 1953 left her boyfriend behind in Los Angeles, California to teach at Wellesley College, a conservative women's private liberal arts college in Massachusetts, United States.",19.718544,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-12-19,0,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In a world that told them how to think, she showed them how to live.",Mona Lisa Smile,6.5,393,2003.0,"['Drama', 'Romance']",['United States of America']
65000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.warnerbros.com/blade-trinity,36648,"[{""id"": 1812, ""name"": ""fbi""}, {""id"": 3633, ""name"": ""dracula""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 9259, ""name"": ""vampire hunter""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 14731, ""name"": ""martial arts master""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 14926, ""name"": ""katana sword""}, {""id"": 40884, ""name"": ""blade""}, {""id"": 162085, ""name"": ""loss of friend""}, {""id"": 163074, ""name"": ""super villain""}, {""id"": 166720, ""name"": ""vampire slayer""}, {""id"": 174871, ""name"": ""fast motion scene""}, {""id"": 174878, ""name"": ""female vampire""}]",en,Blade: Trinity,"For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed - The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him, the original vampire, Dracula.",49.660055,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Amen Ra Films"", ""id"": 421}, {""name"": ""Shawn Danielle Productions Ltd."", ""id"": 8851}, {""name"": ""Imaginary Forces"", ""id"": 11321}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""Peter Frankfurt Productions"", ""id"": 42209}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-12-08,128905366,123.0,"[{""iso_639_1"": ""eo"", ""name"": ""Esperanto""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The final hunt begins.,Blade: Trinity,5.7,1252,2004.0,"['Science Fiction', 'Action', 'Horror', 'Thriller', 'Adventure', 'Fantasy']",['United States of America']
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.deathracemovie.net/,10483,"[{""id"": 830, ""name"": ""car race""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5144, ""name"": ""matter of life and death""}, {""id"": 9774, ""name"": ""prison guard""}, {""id"": 9775, ""name"": ""car set on fire""}, {""id"": 9777, ""name"": ""escape from prison""}, {""id"": 9778, ""name"": ""exploding building""}, {""id"": 9779, ""name"": ""vehicle combat""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 14819, ""name"": ""violence""}]",en,Death Race,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",42.57877,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""H2S2 Filmproduktionsgesellschaft"", ""id"": 28121}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2008-08-22,73762516,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get ready for a killer race.,Death Race,6.0,1175,2008.0,"['Action', 'Thriller', 'Science Fiction']","['United Kingdom', 'United States of America', 'Germany']"
65000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",,11983,"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 33705, ""name"": ""agent""}]",en,Proof of Life,"Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",14.866901,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-12-08,0,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Proof of Life,6.0,208,2000.0,"['Action', 'Adventure', 'Drama', 'Romance', 'Thriller']",['United States of America']
65000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",,6795,"[{""id"": 4414, ""name"": ""adventure""}, {""id"": 6095, ""name"": ""house""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10891, ""name"": ""giant robot""}, {""id"": 12405, ""name"": ""outer space""}, {""id"": 14626, ""name"": ""astronaut""}]",en,Zathura: A Space Adventure,"After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home.",15.194239,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Teitler Film"", ""id"": 2550}, {""name"": ""Michael De Luca Productions"", ""id"": 11370}, {""name"": ""Radar Pictures"", ""id"": 14718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-11-06,64321501,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Adventure Is Waiting,Zathura: A Space Adventure,6.1,779,2005.0,"['Family', 'Fantasy', 'Science Fiction', 'Adventure']",['United States of America']
65000000,"[{""id"": 18, ""name"": ""Drama""}]",,11170,"[{""id"": 579, ""name"": ""american football""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 1482, ""name"": ""trainer""}, {""id"": 3616, ""name"": ""college""}, {""id"": 6075, ""name"": ""sport""}]",en,We Are Marshall,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.",8.629665,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Thunder Road Pictures"", ""id"": 3528}, {""name"": ""Wonderland Sound and Vision"", ""id"": 4022}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-12,43545364,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,From the ashes we rose.,We Are Marshall,6.7,186,2006.0,['Drama'],['United States of America']
65000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",,10783,"[{""id"": 902, ""name"": ""weather forecast""}, {""id"": 3586, ""name"": ""tv station""}, {""id"": 3694, ""name"": ""weather""}, {""id"": 4258, ""name"": ""lottery""}, {""id"": 7832, ""name"": ""wettermann""}, {""id"": 11061, ""name"": ""debt""}, {""id"": 187056, ""name"": ""woman director""}]",en,Lucky Numbers,"Russ Richards is a TV weatherman and local celebrity on the verge of losing his shirt. Desperate to escape financial ruin, he schemes with Crystal the TV station's lotto ball girl to rig the state lottery drawing. The numbers come up right, but everything else goes wrong as the plan starts to unravel and the game turns rough.",2.952595,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""StudioCanal"", ""id"": 694}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-10-27,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,When they put their heads together... it's a no brainer.,Lucky Numbers,4.9,52,2000.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Romance', 'Thriller']","['France', 'United States of America']"
50000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",http://www.olivertwistthemovie.co.uk/,257,"[{""id"": 212, ""name"": ""london england""}, {""id"": 516, ""name"": ""child abuse""}, {""id"": 542, ""name"": ""street gang""}, {""id"": 708, ""name"": ""runaway""}, {""id"": 714, ""name"": ""child labour""}, {""id"": 6272, ""name"": ""children's home""}, {""id"": 6783, ""name"": ""orphanage""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 46958, ""name"": ""good and bad""}, {""id"": 208349, ""name"": ""child""}]",en,Oliver Twist,"Oliver Twist the modern filmed version of Charles Dickens bestseller, a Roman Polanski adaptation. The classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",20.415572,"[{""name"": ""R.P. Productions"", ""id"": 355}, {""name"": ""ETIC Films"", ""id"": 2979}, {""name"": ""Runteam III Ltd."", ""id"": 6732}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2005-09-23,42093706,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Oliver Twist,6.7,274,2005.0,"['Crime', 'Drama', 'Family']","['Czech Republic', 'France', 'Italy', 'United Kingdom']"
43000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",http://marvel.com/movies/movie/13/elektra,9947,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 12367, ""name"": ""female assassin""}, {""id"": 15285, ""name"": ""spin off""}]",en,Elektra,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",28.613892,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""Horseshoe Bay Productions"", ""id"": 19552}, {""name"": ""Elektra Productions"", ""id"": 19553}, {""name"": ""SAI Productions"", ""id"": 19554}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-01-13,56681566,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,Looks can kill,Elektra,4.8,575,2005.0,"['Action', 'Fantasy']","['Canada', 'United States of America']"
50000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.parfum.film.de/,1427,"[{""id"": 90, ""name"": ""paris""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 1817, ""name"": ""orgy""}, {""id"": 1866, ""name"": ""bad smell""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3568, ""name"": ""lone wolf""}, {""id"": 5558, ""name"": ""lavender""}, {""id"": 5560, ""name"": ""nose""}, {""id"": 5561, ""name"": ""child prodigy""}, {""id"": 5562, ""name"": ""fish market""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 6257, ""name"": ""genius""}, {""id"": 6272, ""name"": ""children's home""}, {""id"": 34079, ""name"": ""death""}, {""id"": 158194, ""name"": ""perfume""}]",en,Perfume: The Story of a Murderer,"Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume.",42.551902,"[{""name"": ""Davis-Films"", ""id"": 342}, {""name"": ""Nouvelles \u00c9ditions de Films (NEF)"", ""id"": 753}, {""name"": ""Rising Star"", ""id"": 1208}, {""name"": ""VIP Medienfonds 4"", ""id"": 2116}, {""name"": ""Ikiru Films"", ""id"": 2875}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Castelao Producciones"", ""id"": 7956}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2006-09-13,132180323,147.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Based on the best-selling novel,Perfume: The Story of a Murderer,7.1,1165,2006.0,"['Crime', 'Fantasy', 'Drama']","['Spain', 'Germany', 'France']"
63000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.austinpowers.com/,818,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 402, ""name"": ""clone""}, {""id"": 470, ""name"": ""spy""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 1375, ""name"": ""submachine gun""}, {""id"": 1423, ""name"": ""asteroid""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 1690, ""name"": ""belgium""}, {""id"": 1881, ""name"": ""dutch""}, {""id"": 1926, ""name"": ""car journey""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 3290, ""name"": ""laser""}, {""id"": 3346, ""name"": ""sumo ringer""}, {""id"": 3371, ""name"": ""family history""}, {""id"": 3796, ""name"": ""auto""}, {""id"": 4507, ""name"": ""clowning""}, {""id"": 4539, ""name"": ""overweight man""}, {""id"": 4541, ""name"": ""conciliation""}, {""id"": 15267, ""name"": ""james bond spoof""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Austin Powers in Goldmember,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe -- '70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",40.137264,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Eric's Boy"", ""id"": 595}, {""name"": ""Team Todd"", ""id"": 598}, {""name"": ""Moving Pictures"", ""id"": 15888}, {""name"": ""Gratitude International"", ""id"": 52943}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-07-26,296655431,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,He's still evil... He's still deadly... and he's still surrounded by frickin' idiots!,Austin Powers in Goldmember,5.9,979,2002.0,"['Comedy', 'Crime', 'Science Fiction']",['United States of America']
65000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.astroboy-themovie.com/,16577,"[{""id"": 9715, ""name"": ""superhero""}]",en,Astro Boy,"Set in futuristic Metro City, Astro Boy is about a young robot with incredible powers created by a brilliant scientist in the image of the son he has lost. Unable to fulfill the grieving man's expectations, our hero embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before he returns to save Metro City and reconcile with the father who had rejected him.",24.857079,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Tezuka Production Company Ltd."", ""id"": 3196}, {""name"": ""Imagi Animation Studios"", ""id"": 3463}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-10-15,44091067,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Have a blast.,Astro Boy,6.1,409,2009.0,"['Animation', 'Action', 'Family', 'Science Fiction']","['Hong Kong', 'Japan', 'United States of America']"
